,measured,hour,dow,month,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,t_out,humidity,sim_A,sim_B,sim_C,sim_D,sim_E,predicted_physics,residual_true
2017-03-24 21:00:00,2816.2,21.0,4.0,3.0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,21.2,70.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2948.817670016898,-132.61767001689805
2017-03-24 22:00:00,2796.17,22.0,4.0,3.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,20.9,71.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2893.7779371090583,-97.60793710905818
2017-03-24 23:00:00,2758.89,23.0,4.0,3.0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,21.2,70.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2845.0936399865204,-86.20363998652056
2017-03-25 00:00:00,2652.38,0.0,5.0,3.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,21.0,73.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2708.1656964619606,-55.78569646196047
2017-03-25 02:00:00,2531.46,2.0,5.0,3.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,20.7,76.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2655.8237180898086,-124.36371808980857
2017-03-25 03:00:00,2557.14,3.0,5.0,3.0,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,19.4,82.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2627.0981427468073,-69.95814274680743
2017-03-25 06:00:00,2411.7,6.0,5.0,3.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,17.3,85.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2630.578165561455,-218.87816556145526
2017-03-25 07:00:00,2393.86,7.0,5.0,3.0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,16.6,86.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2652.745259998353,-258.8852599983529
2017-03-25 08:00:00,2450.68,8.0,5.0,3.0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,16.7,84.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2686.666026172251,-235.98602617225106
2017-03-25 09:00:00,2463.22,9.0,5.0,3.0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,17.2,83.0,376.06077968995095,678.443196855953,183.90980856472206,79.25105307367647,93.73573684505061,2805.5546683102293,-342.3346683102295
2017-03-25 10:00:00,2606.26,10.0,5.0,3.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,16.9,86.0,1830.569038240335,2558.8772159966215,1140.9683576148261,308.32336780965056,369.8824727390341,2443.165155777144,163.0948442228564
2017-03-25 11:00:00,2647.94,11.0,5.0,3.0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,17.0,84.0,1815.4330234551544,2533.0690704096255,1124.0832325430067,298.4776722502887,366.6125628468198,2569.519061267626,78.420938732374
2017-03-25 12:00:00,2665.42,12.0,5.0,3.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,16.5,86.0,1808.0013609313285,2517.3248804898153,1113.131608166012,294.4641777228604,364.74740285268257,2668.597075783162,-3.177075783161854
2017-03-25 13:00:00,2621.27,13.0,5.0,3.0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,16.7,82.0,1253.938732077015,1624.2871270247736,910.2221424529936,220.17268775432,266.698495976964,2818.417683383372,-197.14768338337217
2017-03-25 14:00:00,2730.96,14.0,5.0,3.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,17.1,80.0,1265.2047783478301,2498.016875040309,557.4945994579899,289.693132599792,364.49165849982256,2852.2346818926944,-121.27468189269439
2017-03-25 17:00:00,2655.03,17.0,5.0,3.0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,15.2,84.0,1264.3499202291105,2471.898525866315,546.7839096944991,286.49792029727666,364.3007467815512,2853.7796241202445,-198.74962412024433
2017-03-25 18:00:00,2599.74,18.0,5.0,3.0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,15.3,80.0,808.465650190095,1986.4854102771528,151.38955402348935,197.70756772872278,258.4525454736589,2866.105610010739,-266.36561001073915
2017-03-25 20:00:00,2614.68,20.0,5.0,3.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,14.7,80.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2838.240867762326,-223.56086776232632
2017-03-25 21:00:00,2559.29,21.0,5.0,3.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,14.4,83.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2790.56847415599,-231.2784741559899
2017-03-25 22:00:00,2528.97,22.0,5.0,3.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,14.0,85.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2740.155107846151,-211.18510784615137
2017-03-25 23:00:00,2488.13,23.0,5.0,3.0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,14.1,84.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2696.034155017847,-207.90415501784673
2017-03-26 00:00:00,2451.46,0.0,6.0,3.0,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,13.8,83.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2646.9476496168522,-195.4876496168522
2017-03-26 01:00:00,2435.44,1.0,6.0,3.0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,14.0,83.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2642.661540013648,-207.22154001364788
2017-03-26 02:00:00,2358.97,2.0,6.0,3.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,13.5,82.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2618.4302002048435,-259.46020020484366
2017-03-26 03:00:00,2372.36,3.0,6.0,3.0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,13.1,82.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2603.3293387307926,-230.96933873079251
2017-03-26 04:00:00,2335.61,4.0,6.0,3.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,12.7,83.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2597.7569200720654,-262.1469200720653
2017-03-26 05:00:00,2342.88,5.0,6.0,3.0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,12.9,84.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2603.29125814696,-260.4112581469599
2017-03-26 06:00:00,2339.15,6.0,6.0,3.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,13.2,83.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2619.9521577465316,-280.8021577465315
2017-03-26 07:00:00,2290.18,7.0,6.0,3.0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,13.6,82.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2645.383574639387,-355.20357463938717
2017-03-26 08:00:00,2311.81,8.0,6.0,3.0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,13.7,83.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2676.0091300066524,-364.19913000665247
2017-03-26 09:00:00,2333.71,9.0,6.0,3.0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,14.3,80.0,376.06077968995095,678.443196855953,183.90980856472206,79.25105307367647,93.73573684505061,2790.0243786986052,-456.3143786986052
2017-03-26 10:00:00,2333.04,10.0,6.0,3.0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,15.0,75.0,1797.898636311885,2447.319498552125,1079.0194864103835,280.42754566672716,364.1258944523215,2402.2354299629087,-69.19542996290875
2017-03-26 11:00:00,2440.56,11.0,6.0,3.0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,14.5,78.0,1797.8801372148487,2444.573114401318,1079.0085779081385,279.40529288617864,364.12176286830424,2499.872501898779,-59.31250189877892
2017-03-26 12:00:00,2375.58,12.0,6.0,3.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,14.7,79.0,1797.9389778488098,2443.97626707004,1079.0432898483466,279.66280567841153,364.1349048313009,2599.3249675475436,-223.74496754754364
2017-03-26 13:00:00,2429.33,13.0,6.0,3.0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,15.0,77.0,1251.375882535381,1565.4228546605418,888.858532148224,208.1987586607458,266.36222524511834,2757.1413419577084,-327.81134195770846
2017-03-26 14:00:00,2428.79,14.0,6.0,3.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,14.7,80.0,1263.7285082010828,2440.795924762105,546.4176193201904,278.43868713582236,364.16196449975405,2780.7995278753383,-352.00952787533834
2017-03-26 15:00:00,2496.79,15.0,6.0,3.0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,15.3,73.0,1263.6790486135053,2444.993420421132,546.3884292558605,279.60486476011766,364.15091729639147,2837.873902321795,-341.083902321795
2017-03-26 16:00:00,2479.08,16.0,6.0,3.0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,15.4,76.0,1263.776884220301,2447.4929807266217,546.4460949477397,280.1847624191183,364.1727672218012,2848.2087428072473,-369.12874280724736
2017-03-26 17:00:00,2523.18,17.0,6.0,3.0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,15.3,75.0,1263.8084106725653,2447.37772398085,546.4646846091899,280.20416987908266,364.17980832693405,2835.370652121914,-312.19065212191435
2017-03-26 18:00:00,2527.94,18.0,6.0,3.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,15.5,70.0,808.465650190095,1986.4854102771528,151.38955402348935,197.70756772872278,258.4525454736589,2868.548457444468,-340.60845744446806
2017-03-26 19:00:00,2472.37,19.0,6.0,3.0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,15.2,70.0,808.4656501900948,1402.9329878971744,151.38955402348935,113.00926682796572,141.7554407258576,2876.5774759102374,-404.20747591023746
2017-03-26 20:00:00,2461.67,20.0,6.0,3.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,15.1,70.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2843.5333792185406,-381.86337921854056
2017-03-26 21:00:00,2457.69,21.0,6.0,3.0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,15.2,68.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2802.67083112405,-344.9808311240499
2017-03-26 22:00:00,2476.0,22.0,6.0,3.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,15.6,66.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2760.816170521213,-284.8161705212128
2017-03-27 01:00:00,2371.56,1.0,0.0,3.0,0.25881904510252074,0.9659258262890683,0.0,1.0,0.8660254037844386,0.5000000000000001,13.1,76.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2689.159457363555,-317.59945736355485
2017-03-27 02:00:00,2362.94,2.0,0.0,3.0,0.49999999999999994,0.8660254037844387,0.0,1.0,0.8660254037844386,0.5000000000000001,12.6,75.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2661.163074844986,-298.22307484498606
2017-03-27 03:00:00,2245.88,3.0,0.0,3.0,0.7071067811865476,0.7071067811865476,0.0,1.0,0.8660254037844386,0.5000000000000001,13.3,73.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2648.1685333936107,-402.2885333936106
2017-03-27 04:00:00,2217.37,4.0,0.0,3.0,0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844386,0.5000000000000001,15.0,67.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2651.122715138079,-433.7527151380791
2017-03-27 05:00:00,2269.5,5.0,0.0,3.0,0.9659258262890683,0.25881904510252074,0.0,1.0,0.8660254037844386,0.5000000000000001,15.1,66.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2657.8214018672497,-388.32140186724973
2017-03-27 06:00:00,2249.34,6.0,0.0,3.0,1.0,6.123233995736766e-17,0.0,1.0,0.8660254037844386,0.5000000000000001,15.4,64.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2677.4789252044006,-428.1389252044005
2017-03-27 07:00:00,2274.92,7.0,0.0,3.0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844386,0.5000000000000001,16.0,64.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2707.2200862694917,-432.30008626949166
2017-03-27 08:00:00,2347.55,8.0,0.0,3.0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.8660254037844386,0.5000000000000001,18.6,61.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2755.274426654883,-407.7244266548828
2017-03-27 09:00:00,2661.34,9.0,0.0,3.0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.8660254037844386,0.5000000000000001,20.9,56.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2814.869189941949,-153.52918994194897
2017-03-28 01:00:00,2488.72,1.0,1.0,3.0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,19.5,57.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2838.347307922728,-349.62730792272805
2017-03-28 02:00:00,2431.59,2.0,1.0,3.0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,19.3,58.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2803.528007826877,-371.93800782687686
2017-03-28 03:00:00,2412.94,3.0,1.0,3.0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,19.5,58.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2782.7006539153385,-369.7606539153385
2017-03-28 04:00:00,2418.3,4.0,1.0,3.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,19.1,59.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2771.166044209742,-352.86604420974163
2017-03-28 05:00:00,2365.41,5.0,1.0,3.0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,18.9,60.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2773.922939423528,-408.5129394235282
2017-03-28 06:00:00,2358.26,6.0,1.0,3.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,17.8,64.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2784.739212614125,-426.47921261412466
2017-03-28 07:00:00,2379.45,7.0,1.0,3.0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,18.2,66.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2813.1487885758515,-433.6987885758517
2017-03-28 08:00:00,2489.8,8.0,1.0,3.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,21.6,59.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2870.1216248352353,-380.32162483523507
2017-03-28 09:00:00,2820.43,9.0,1.0,3.0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,23.1,55.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2928.2888804479867,-107.85888044798685
2017-03-28 10:00:00,3195.8,10.0,1.0,3.0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,24.6,52.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2993.328975709193,202.47102429080724
2017-03-28 12:00:00,3268.66,12.0,1.0,3.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,26.3,46.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3121.680327845488,146.97967215451172
2017-03-28 14:00:00,3542.56,14.0,1.0,3.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,26.4,47.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3210.386079515219,332.17392048478087
2017-03-28 15:00:00,3610.61,15.0,1.0,3.0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,26.3,48.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3235.9643599734663,374.6456400265338
2017-03-28 16:00:00,3658.65,16.0,1.0,3.0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,25.7,50.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3240.4725030600375,418.17749693996257
2017-03-28 17:00:00,3504.63,17.0,1.0,3.0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,24.0,58.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3211.6496950495657,292.9803049504344
2017-03-28 18:00:00,3271.34,18.0,1.0,3.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,23.2,56.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3186.736697446157,84.60330255384315
2017-03-28 19:00:00,3076.28,19.0,1.0,3.0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,22.8,56.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3152.569231961091,-76.28923196109099
2017-03-28 20:00:00,2957.96,20.0,1.0,3.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,21.8,61.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3097.4763365429876,-139.51633654298757
2017-03-28 21:00:00,2952.85,21.0,1.0,3.0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,21.2,63.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3042.2830786074087,-89.43307860740879
2017-03-28 22:00:00,2891.86,22.0,1.0,3.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,20.8,64.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2986.2743182256095,-94.41431822560935
2017-03-28 23:00:00,2747.54,23.0,1.0,3.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,20.5,66.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2930.2963426973065,-182.75634269730654
2017-03-29 00:00:00,2637.88,0.0,2.0,3.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,19.9,69.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,2924.1403072036137,-286.2603072036136
2017-03-29 01:00:00,2486.94,1.0,2.0,3.0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,19.6,70.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2872.330921161985,-385.3909211619848
2017-03-29 02:00:00,2472.88,2.0,2.0,3.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,19.0,72.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2840.2757991446565,-367.3957991446564
2017-03-29 03:00:00,2506.92,3.0,2.0,3.0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,18.6,73.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2820.1254860336267,-313.2054860336266
2017-03-29 04:00:00,2445.44,4.0,2.0,3.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,18.2,73.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2811.8671354119924,-366.42713541199237
2017-03-29 05:00:00,2443.56,5.0,2.0,3.0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,18.0,74.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2814.7907345367903,-371.23073453679035
2017-03-29 07:00:00,2414.29,7.0,2.0,3.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,18.5,70.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2858.693671040582,-444.40367104058214
2017-03-29 08:00:00,2597.02,8.0,2.0,3.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,19.8,69.0,340.4476754898225,1402.9329878971744,66.77965555655015,113.00926682796572,141.7554407258576,2896.4255574993895,-299.4055574993895
2017-03-29 09:00:00,2842.39,9.0,2.0,3.0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,22.3,64.0,376.06077968995095,678.443196855953,183.90980856472206,79.25105307367647,93.73573684505061,2968.602977720241,-126.21297772024127
2017-03-29 10:00:00,3129.23,10.0,2.0,3.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,22.9,60.0,1872.971362593184,2625.529254264763,1219.0502672469622,319.5265792836671,381.32825854082245,3193.1911701044423,-63.96117010444232
2017-03-29 11:00:00,3261.99,11.0,2.0,3.0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,25.5,59.0,1884.6881988366329,2643.6286135257387,1250.6694903749355,316.97692170408175,386.238083674154,3379.1289431996674,-117.13894319966766
2017-03-29 12:00:00,3336.18,12.0,2.0,3.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,26.6,54.0,1903.383531466731,2670.2309511132303,1286.4706588997574,320.15376970451376,391.99585266830314,3552.8834754159734,-216.70347541597357
2017-03-29 13:00:00,3356.62,13.0,2.0,3.0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,25.9,54.0,1346.8918895297143,1773.526391698298,1078.8063897446486,245.8934642367656,291.3502001320161,3468.53273605636,-111.91273605636025
2017-03-29 14:00:00,3440.33,14.0,2.0,3.0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,25.6,56.0,1350.2899233998987,2639.265129266791,712.3363369570137,313.9647654020177,387.36270714635447,3614.486792962217,-174.15679296221697
2017-03-29 15:00:00,3644.83,15.0,2.0,3.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,25.4,57.0,1348.5113514116968,2643.249201071887,703.7424822335927,316.01444404435733,388.12417769316113,3667.404966146222,-22.57496614622187
2017-03-29 16:00:00,3568.99,16.0,2.0,3.0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,24.8,60.0,1345.8404531428591,2640.697261799823,698.0078128589743,316.05446984485695,387.8697522367733,3673.345600408677,-104.35560040867722
2017-03-29 17:00:00,3460.48,17.0,2.0,3.0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,23.0,62.0,1330.4491345753515,2615.5429992892414,668.7623691608574,312.7363126563194,383.2804707508762,3607.698777349556,-147.21877734955615
2017-03-29 20:00:00,3144.77,20.0,2.0,3.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,20.9,69.0,720.3136253732683,1402.9329878971744,80.8781055991149,113.00926682796572,141.7554407258576,3131.1002498023163,13.669750197683697
