yr,mo,da,hr,mi,etr,etrn,ghi,dni,dhi,tcld,db,dp,rh,ps,wdir,wspd,hvis,ch,lpd,lpq
2021,3,20,15,60,0.0,0.0,0.0,0.0,0.0,5,21.4,16.4,82,1013.7,52,11.1,-9900,-9900,0.0,0.0
2021,3,20,16,60,0.0,0.0,0.0,0.0,0.0,5,21.1,16.1,84,1014.2,60,11.1,-9900,-9900,0.0,0.0
2021,3,20,17,60,0.0,0.0,0.0,0.0,0.0,5,18.8,13.8,93,1013.9,85,14.8,-9900,-9900,0.0,0.0
2021,3,20,18,60,0.0,0.0,0.0,0.0,0.0,5,18.9,13.9,91,1013.9,79,14.8,-9900,-9900,0.0,0.0
2021,3,20,19,60,0.0,0.0,0.0,0.0,0.0,5,19.0,14.0,89,1013.8,73,14.8,-9900,-9900,0.0,0.0
2021,3,20,20,60,0.0,0.0,0.0,0.0,0.0,5,18.7,13.7,90,1014.4,73,14.8,-9900,-9900,0.0,0.0
2021,3,20,21,60,0.0,0.0,0.0,0.0,0.0,5,18.4,13.4,90,1014.9,73,14.8,-9900,-9900,0.0,0.0
2021,3,20,22,60,0.0,0.0,0.0,0.0,0.0,5,18.1,13.1,90,1015.5,72,14.8,-9900,-9900,0.0,0.0
2021,3,20,23,60,0.0,0.0,0.0,0.0,0.0,5,18.7,13.7,88,1016.0,81,16.7,-9900,-9900,0.0,0.0
2021,3,20,24,60,0.0,0.0,0.0,0.0,0.0,5,18.3,13.3,84,1017.2,79,16.7,-9900,-9900,0.0,0.0
2021,3,21,1,60,0.0,0.0,0.0,0.0,0.0,5,17.9,12.9,81,1018.3,77,18.5,-9900,-9900,0.0,0.0
2021,3,21,2,60,0.0,0.0,0.0,0.0,0.0,5,17.7,12.7,79,1018.6,77,18.5,-9900,-9900,0.0,0.0
2021,3,21,3,60,0.0,0.0,0.0,0.0,0.0,5,17.5,12.5,77,1018.9,76,18.5,-9900,-9900,0.0,0.0
2021,3,21,4,60,0.0,0.0,0.0,0.0,0.0,5,17.3,12.3,75,1019.2,76,18.5,-9900,-9900,0.0,0.0
2021,3,21,5,60,0.0,0.0,0.0,0.0,0.0,5,16.5,11.5,78,1019.4,80,16.7,-9900,-9900,0.0,0.0
2021,3,21,6,60,0.0,0.0,0.0,0.0,0.0,5,16.3,11.3,76,1019.2,76,16.7,-9900,-9900,0.0,0.0
2021,3,21,7,60,0.0,0.0,0.0,0.0,0.0,5,16.1,11.1,74,1018.9,73,16.7,-9900,-9900,0.0,0.0
2021,3,21,8,60,0.0,0.0,0.0,0.0,0.0,5,15.8,10.8,74,1019.4,75,16.7,-9900,-9900,0.0,0.0
2021,3,21,9,60,0.0,0.0,0.0,0.0,0.0,5,15.5,10.5,75,1019.8,78,14.8,-9900,-9900,0.0,0.0
2021,3,21,10,60,0.0,0.0,0.0,0.0,0.0,5,15.2,10.2,76,1020.3,80,14.8,-9900,-9900,0.0,0.0
2021,3,21,11,60,0.0,0.0,0.0,0.0,0.0,5,15.3,10.3,77,1021.9,83,14.8,-9900,-9900,0.0,0.0
2021,3,21,12,60,0.0,0.0,0.0,0.0,0.0,5,15.1,10.1,80,1022.4,89,13.0,-9900,-9900,0.0,0.0
2021,3,21,13,60,0.0,0.0,0.0,0.0,0.0,5,14.9,9.9,84,1023.0,95,13.0,-9900,-9900,0.0,0.0
2021,3,21,14,60,0.0,0.0,0.0,0.0,0.0,5,15.0,10.0,83,1023.4,95,13.0,-9900,-9900,0.0,0.0
2021,3,21,15,60,0.0,0.0,0.0,0.0,0.0,5,15.1,10.1,83,1023.8,96,13.0,-9900,-9900,0.0,0.0
2021,3,21,16,60,0.0,0.0,0.0,0.0,0.0,5,15.1,10.1,83,1024.2,96,13.0,-9900,-9900,0.0,0.0
2021,3,21,17,60,0.0,0.0,0.0,0.0,0.0,5,15.0,10.0,83,1024.2,95,13.0,-9900,-9900,0.0,0.0
2021,3,21,18,60,0.0,0.0,0.0,0.0,0.0,5,14.9,9.9,83,1024.1,93,13.0,-9900,-9900,0.0,0.0
2021,3,21,19,60,0.0,0.0,0.0,0.0,0.0,5,14.8,9.8,83,1024.1,92,13.0,-9900,-9900,0.0,0.0
2021,3,21,20,60,0.0,0.0,0.0,0.0,0.0,5,14.6,9.6,85,1024.3,91,13.0,-9900,-9900,0.0,0.0
2021,3,21,21,60,0.0,0.0,0.0,0.0,0.0,5,14.5,9.5,86,1024.5,91,13.0,-9900,-9900,0.0,0.0
2021,3,21,22,60,0.0,0.0,0.0,0.0,0.0,5,14.3,9.3,88,1024.8,91,11.1,-9900,-9900,0.0,0.0
2021,3,21,23,60,0.0,0.0,0.0,0.0,0.0,5,14.7,9.7,74,1025.0,89,14.8,-9900,-9900,0.0,0.0
2021,3,21,24,60,0.0,0.0,0.0,0.0,0.0,5,14.4,9.4,74,1025.7,89,16.7,-9900,-9900,0.0,0.0
2021,3,22,1,60,0.0,0.0,0.0,0.0,0.0,5,14.2,9.2,74,1026.3,88,16.7,-9900,-9900,0.0,0.0
2021,3,22,2,60,0.0,0.0,0.0,0.0,0.0,5,13.9,8.9,75,1026.3,87,16.7,-9900,-9900,0.0,0.0
2021,3,22,3,60,0.0,0.0,0.0,0.0,0.0,5,13.7,8.7,75,1026.3,87,16.7,-9900,-9900,0.0,0.0
2021,3,22,4,60,0.0,0.0,0.0,0.0,0.0,5,13.4,8.4,75,1026.2,86,16.7,-9900,-9900,0.0,0.0
2021,3,22,5,60,0.0,0.0,0.0,0.0,0.0,5,13.4,8.4,82,1025.8,86,14.8,-9900,-9900,0.0,0.0
2021,3,22,6,60,0.0,0.0,0.0,0.0,0.0,5,13.5,8.5,78,1025.3,84,14.8,-9900,-9900,0.0,0.0
2021,3,22,7,60,0.0,0.0,0.0,0.0,0.0,5,13.6,8.6,74,1024.7,82,14.8,-9900,-9900,0.0,0.0
2021,3,22,8,60,0.0,0.0,0.0,0.0,0.0,5,13.5,8.5,74,1024.9,84,14.8,-9900,-9900,0.0,0.0
2021,3,22,9,60,0.0,0.0,0.0,0.0,0.0,5,13.4,8.4,74,1025.1,87,14.8,-9900,-9900,0.0,0.0
2021,3,22,10,60,0.0,0.0,0.0,0.0,0.0,5,13.4,8.4,73,1025.2,90,14.8,-9900,-9900,0.0,0.0
2021,3,22,11,60,0.0,0.0,0.0,0.0,0.0,5,12.7,7.7,84,1025.6,87,13.0,-9900,-9900,0.0,0.0
2021,3,22,12,60,0.0,0.0,0.0,0.0,0.0,5,12.8,7.8,81,1026.0,89,13.0,-9900,-9900,0.0,0.0
2021,3,22,13,60,0.0,0.0,0.0,0.0,0.0,5,13.0,8.0,78,1026.4,91,13.0,-9900,-9900,0.0,0.0
2021,3,22,14,60,0.0,0.0,0.0,0.0,0.0,5,13.2,8.2,77,1026.3,91,13.0,-9900,-9900,0.0,0.0
2021,3,22,15,60,0.0,0.0,0.0,0.0,0.0,5,13.5,8.5,76,1026.3,90,13.0,-9900,-9900,0.0,0.0
2021,3,22,16,60,0.0,0.0,0.0,0.0,0.0,5,13.7,8.7,75,1026.2,90,13.0,-9900,-9900,0.0,0.0
2021,3,22,17,60,0.0,0.0,0.0,0.0,0.0,5,14.4,9.4,77,1025.4,91,14.8,-9900,-9900,0.0,0.0
2021,3,22,18,60,0.0,0.0,0.0,0.0,0.0,5,14.5,9.5,76,1024.7,89,14.8,-9900,-9900,0.0,0.0
2021,3,22,19,60,0.0,0.0,0.0,0.0,0.0,5,14.5,9.5,76,1024.1,87,14.8,-9900,-9900,0.0,0.0
2021,3,22,20,60,0.0,0.0,0.0,0.0,0.0,5,14.6,9.6,76,1023.8,88,14.8,-9900,-9900,0.0,0.0
2021,3,22,21,60,0.0,0.0,0.0,0.0,0.0,5,14.7,9.7,77,1023.6,89,14.8,-9900,-9900,0.0,0.0
2021,3,22,22,60,0.0,0.0,0.0,0.0,0.0,5,14.8,9.8,78,1023.3,90,13.0,-9900,-9900,0.0,0.0
2021,3,22,23,60,0.0,0.0,0.0,0.0,0.0,5,15.9,10.9,68,1023.1,94,16.7,-9900,-9900,0.0,0.0
2021,3,22,24,60,0.0,0.0,0.0,0.0,0.0,5,16.1,11.1,69,1023.3,92,16.7,-9900,-9900,0.0,0.0
2021,3,23,1,60,0.0,0.0,0.0,0.0,0.0,5,16.3,11.3,69,1023.5,90,18.5,-9900,-9900,0.0,0.0
2021,3,23,2,60,0.0,0.0,0.0,0.0,0.0,5,17.1,12.1,67,1023.1,91,16.7,-9900,-9900,0.0,0.0
2021,3,23,3,60,0.0,0.0,0.0,0.0,0.0,5,17.8,12.8,66,1022.7,91,16.7,-9900,-9900,0.0,0.0
2021,3,23,4,60,0.0,0.0,0.0,0.0,0.0,5,18.6,13.6,64,1022.3,92,16.7,-9900,-9900,0.0,0.0
2021,3,23,5,60,0.0,0.0,0.0,0.0,0.0,5,18.3,13.3,65,1021.5,98,16.7,-9900,-9900,0.0,0.0
2021,3,23,6,60,0.0,0.0,0.0,0.0,0.0,5,18.5,13.5,65,1020.4,102,16.7,-9900,-9900,0.0,0.0
2021,3,23,7,60,0.0,0.0,0.0,0.0,0.0,5,18.8,13.8,64,1019.2,106,14.8,-9900,-9900,0.0,0.0
2021,3,23,8,60,0.0,0.0,0.0,0.0,0.0,5,18.6,13.6,66,1018.9,103,14.8,-9900,-9900,0.0,0.0
2021,3,23,9,60,0.0,0.0,0.0,0.0,0.0,5,18.4,13.4,67,1018.5,100,14.8,-9900,-9900,0.0,0.0
2021,3,23,10,60,0.0,0.0,0.0,0.0,0.0,5,18.1,13.1,69,1018.1,96,14.8,-9900,-9900,0.0,0.0
2021,3,23,11,60,0.0,0.0,0.0,0.0,0.0,5,18.0,13.0,68,1018.6,95,13.0,-9900,-9900,0.0,0.0
2021,3,23,12,60,0.0,0.0,0.0,0.0,0.0,5,17.8,12.8,71,1018.8,96,11.1,-9900,-9900,0.0,0.0
2021,3,23,13,60,0.0,0.0,0.0,0.0,0.0,5,17.7,12.7,72,1018.9,98,9.3,-9900,-9900,0.0,0.0
2021,3,23,14,60,0.0,0.0,0.0,0.0,0.0,5,17.7,12.7,75,1018.7,93,7.4,-9900,-9900,0.0,0.0
2021,3,23,15,60,0.0,0.0,0.0,0.0,0.0,5,17.8,12.8,76,1018.5,84,7.4,-9900,-9900,0.0,0.0
2021,3,23,16,60,0.0,0.0,0.0,0.0,0.0,5,17.9,12.9,77,1018.3,69,5.5,-9900,-9900,0.0,0.0
2021,3,23,17,60,0.0,0.0,0.0,0.0,0.0,5,18.3,13.3,73,1017.6,85,5.5,-9900,-9900,0.0,0.0
2021,3,23,18,60,0.0,0.0,0.0,0.0,0.0,5,17.8,12.8,75,1017.3,118,3.7,-9900,-9900,0.0,0.0
2021,3,23,19,60,0.0,0.0,0.0,0.0,0.0,5,17.4,12.4,78,1017.0,173,3.7,-9900,-9900,0.0,0.0
2021,3,23,20,60,0.0,0.0,0.0,0.0,0.0,5,17.1,12.1,82,1016.9,200,3.7,-9900,-9900,0.0,0.0
2021,3,23,21,60,0.0,0.0,0.0,0.0,0.0,5,16.8,11.8,85,1016.9,216,3.7,-9900,-9900,0.0,0.0
2021,3,23,22,60,0.0,0.0,0.0,0.0,0.0,5,16.5,11.5,88,1016.9,225,3.7,-9900,-9900,0.0,0.0
2021,3,23,23,60,0.0,0.0,0.0,0.0,0.0,5,16.4,11.4,88,1017.4,231,3.7,-9900,-9900,0.0,0.0
2021,3,23,24,60,0.0,0.0,0.0,0.0,0.0,5,16.4,11.4,87,1017.9,238,3.7,-9900,-9900,0.0,0.0
2021,3,24,1,60,0.0,0.0,0.0,0.0,0.0,5,16.4,11.4,86,1018.5,248,3.7,-9900,-9900,0.0,0.0
2021,3,24,2,60,0.0,0.0,0.0,0.0,0.0,5,16.6,11.6,86,1018.4,262,3.7,-9900,-9900,0.0,0.0
2021,3,24,3,60,0.0,0.0,0.0,0.0,0.0,5,16.8,11.8,86,1018.3,271,3.7,-9900,-9900,0.0,0.0
2021,3,24,4,60,0.0,0.0,0.0,0.0,0.0,5,17.0,12.0,85,1018.3,278,5.5,-9900,-9900,0.0,0.0
2021,3,24,5,60,0.0,0.0,0.0,0.0,0.0,5,17.4,12.4,86,1017.6,289,5.5,-9900,-9900,0.0,0.0
2021,3,24,6,60,0.0,0.0,0.0,0.0,0.0,5,17.3,12.3,84,1016.8,289,5.5,-9900,-9900,0.0,0.0
2021,3,24,7,60,0.0,0.0,0.0,0.0,0.0,5,17.2,12.2,82,1016.0,289,7.4,-9900,-9900,0.0,0.0
2021,3,24,8,60,0.0,0.0,0.0,0.0,0.0,5,17.4,12.4,77,1015.9,291,7.4,-9900,-9900,0.0,0.0
2021,3,24,9,60,0.0,0.0,0.0,0.0,0.0,5,17.6,12.6,73,1015.8,295,7.4,-9900,-9900,0.0,0.0
2021,3,24,10,60,0.0,0.0,0.0,0.0,0.0,5,17.8,12.8,69,1015.7,302,7.4,-9900,-9900,0.0,0.0
2021,3,24,11,60,0.0,0.0,0.0,0.0,0.0,5,17.0,12.0,70,1016.8,277,7.4,-9900,-9900,0.0,0.0
2021,3,24,12,60,0.0,0.0,0.0,0.0,0.0,5,16.8,11.8,72,1017.3,291,5.5,-9900,-9900,0.0,0.0
2021,3,24,13,60,0.0,0.0,0.0,0.0,0.0,5,16.6,11.6,76,1017.9,20,3.7,-9900,-9900,0.0,0.0
2021,3,24,14,60,0.0,0.0,0.0,0.0,0.0,5,16.5,11.5,77,1018.1,50,3.7,-9900,-9900,0.0,0.0
2021,3,24,15,60,0.0,0.0,0.0,0.0,0.0,5,16.3,11.3,79,1018.3,115,5.5,-9900,-9900,0.0,0.0
2021,3,24,16,60,0.0,0.0,0.0,0.0,0.0,5,16.1,11.1,81,1018.5,145,5.5,-9900,-9900,0.0,0.0
2021,3,24,17,60,0.0,0.0,0.0,0.0,0.0,5,16.0,11.0,76,1018.6,156,5.5,-9900,-9900,0.0,0.0
2021,3,24,18,60,0.0,0.0,0.0,0.0,0.0,5,15.7,10.7,77,1018.3,140,5.5,-9900,-9900,0.0,0.0
2021,3,24,19,60,0.0,0.0,0.0,0.0,0.0,5,15.3,10.3,79,1018.0,125,3.7,-9900,-9900,0.0,0.0
2021,3,24,20,60,0.0,0.0,0.0,0.0,0.0,5,15.1,10.1,80,1018.0,128,5.5,-9900,-9900,0.0,0.0
2021,3,24,21,60,0.0,0.0,0.0,0.0,0.0,5,14.9,9.9,81,1018.1,133,5.5,-9900,-9900,0.0,0.0
2021,3,24,22,60,0.0,0.0,0.0,0.0,0.0,5,14.7,9.7,82,1018.2,138,5.5,-9900,-9900,0.0,0.0
2021,3,24,23,60,0.0,0.0,0.0,0.0,0.0,5,15.0,10.0,80,1018.9,142,3.7,-9900,-9900,0.0,0.0
2021,3,24,24,60,0.0,0.0,0.0,0.0,0.0,5,15.8,10.8,77,1019.6,126,5.5,-9900,-9900,0.0,0.0
2021,3,25,1,60,0.0,0.0,0.0,0.0,0.0,5,16.6,11.6,74,1020.2,114,7.4,-9900,-9900,0.0,0.0
2021,3,25,2,60,0.0,0.0,0.0,0.0,0.0,5,18.2,13.2,69,1020.2,89,7.4,-9900,-9900,0.0,0.0
2021,3,25,3,60,0.0,0.0,0.0,0.0,0.0,5,19.8,14.8,65,1020.1,71,9.3,-9900,-9900,0.0,0.0
2021,3,25,4,60,0.0,0.0,0.0,0.0,0.0,5,21.3,16.3,61,1020.1,59,9.3,-9900,-9900,0.0,0.0
2021,3,25,5,60,0.0,0.0,0.0,0.0,0.0,5,19.4,14.4,68,1019.9,58,11.1,-9900,-9900,0.0,0.0
2021,3,25,6,60,0.0,0.0,0.0,0.0,0.0,5,20.0,15.0,66,1019.0,56,13.0,-9900,-9900,0.0,0.0
2021,3,25,7,60,0.0,0.0,0.0,0.0,0.0,5,20.5,15.5,65,1018.1,54,13.0,-9900,-9900,0.0,0.0
2021,3,25,8,60,0.0,0.0,0.0,0.0,0.0,5,20.3,15.3,65,1017.9,62,14.8,-9900,-9900,0.0,0.0
2021,3,25,9,60,0.0,0.0,0.0,0.0,0.0,5,20.1,15.1,66,1017.7,68,14.8,-9900,-9900,0.0,0.0
2021,3,25,10,60,0.0,0.0,0.0,0.0,0.0,5,19.9,14.9,67,1017.5,72,16.7,-9900,-9900,0.0,0.0
2021,3,25,11,60,0.0,0.0,0.0,0.0,0.0,5,19.6,14.6,70,1017.9,79,16.7,-9900,-9900,0.0,0.0
2021,3,25,12,60,0.0,0.0,0.0,0.0,0.0,5,19.3,14.3,69,1018.1,79,16.7,-9900,-9900,0.0,0.0
2021,3,25,13,60,0.0,0.0,0.0,0.0,0.0,5,19.0,14.0,68,1018.3,79,14.8,-9900,-9900,0.0,0.0
2021,3,25,14,60,0.0,0.0,0.0,0.0,0.0,5,19.1,14.1,68,1018.3,81,14.8,-9900,-9900,0.0,0.0
2021,3,25,15,60,0.0,0.0,0.0,0.0,0.0,5,19.1,14.1,68,1018.2,83,13.0,-9900,-9900,0.0,0.0
2021,3,25,16,60,0.0,0.0,0.0,0.0,0.0,5,19.2,14.2,67,1018.1,86,13.0,-9900,-9900,0.0,0.0
2021,3,25,17,60,0.0,0.0,0.0,0.0,0.0,5,18.9,13.9,88,1017.5,96,14.8,-9900,-9900,0.0,0.0
2021,3,25,18,60,0.0,0.0,0.0,0.0,0.0,5,18.8,13.8,88,1016.9,94,13.0,-9900,-9900,0.0,0.0
2021,3,25,19,60,0.0,0.0,0.0,0.0,0.0,5,18.7,13.7,88,1016.2,91,11.1,-9900,-9900,0.0,0.0
2021,3,25,20,60,0.0,0.0,0.0,0.0,0.0,5,18.7,13.7,88,1016.1,93,9.3,-9900,-9900,0.0,0.0
2021,3,25,21,60,0.0,0.0,0.0,0.0,0.0,5,18.6,13.6,89,1016.0,95,7.4,-9900,-9900,0.0,0.0
2021,3,25,22,60,0.0,0.0,0.0,0.0,0.0,5,18.6,13.6,88,1015.9,98,7.4,-9900,-9900,0.0,0.0
2021,3,25,23,60,0.0,0.0,0.0,0.0,0.0,5,19.7,14.7,87,1016.3,102,9.3,-9900,-9900,0.0,0.0
2021,3,25,24,60,0.0,0.0,0.0,0.0,0.0,5,20.3,15.3,82,1016.7,105,9.3,-9900,-9900,0.0,0.0
2021,3,26,1,60,0.0,0.0,0.0,0.0,0.0,5,20.9,15.9,77,1017.1,108,7.4,-9900,-9900,0.0,0.0
2021,3,26,2,60,0.0,0.0,0.0,0.0,0.0,5,22.7,17.7,69,1016.6,97,7.4,-9900,-9900,0.0,0.0
2021,3,26,3,60,0.0,0.0,0.0,0.0,0.0,5,24.5,19.5,61,1016.2,85,7.4,-9900,-9900,0.0,0.0
2021,3,26,4,60,0.0,0.0,0.0,0.0,0.0,5,26.3,21.3,55,1015.7,72,7.4,-9900,-9900,0.0,0.0
2021,3,26,5,60,0.0,0.0,0.0,0.0,0.0,5,25.9,20.9,62,1015.1,82,11.1,-9900,-9900,0.0,0.0
2021,3,26,6,60,0.0,0.0,0.0,0.0,0.0,5,26.1,21.1,61,1014.2,77,9.3,-9900,-9900,0.0,0.0
2021,3,26,7,60,0.0,0.0,0.0,0.0,0.0,5,26.2,21.2,59,1013.3,69,9.3,-9900,-9900,0.0,0.0
2021,3,26,8,60,0.0,0.0,0.0,0.0,0.0,5,25.5,20.5,61,1013.2,68,7.4,-9900,-9900,0.0,0.0
2021,3,26,9,60,0.0,0.0,0.0,0.0,0.0,5,24.8,19.8,62,1013.1,67,7.4,-9900,-9900,0.0,0.0
2021,3,26,10,60,0.0,0.0,0.0,0.0,0.0,5,24.1,19.1,63,1013.1,66,5.5,-9900,-9900,0.0,0.0
2021,3,26,11,60,0.0,0.0,0.0,0.0,0.0,5,23.5,18.5,68,1013.4,84,5.5,-9900,-9900,0.0,0.0
2021,3,26,12,60,0.0,0.0,0.0,0.0,0.0,5,23.0,18.0,73,1013.8,96,5.5,-9900,-9900,0.0,0.0
2021,3,26,13,60,0.0,0.0,0.0,0.0,0.0,5,22.4,17.4,79,1014.1,104,3.7,-9900,-9900,0.0,0.0
2021,3,26,14,60,0.0,0.0,0.0,0.0,0.0,5,22.1,17.1,81,1014.2,116,5.5,-9900,-9900,0.0,0.0
2021,3,26,15,60,0.0,0.0,0.0,0.0,0.0,5,21.8,16.8,84,1014.4,141,3.7,-9900,-9900,0.0,0.0
2021,3,26,16,60,0.0,0.0,0.0,0.0,0.0,5,21.5,16.5,86,1014.5,184,3.7,-9900,-9900,0.0,0.0
2021,3,26,17,60,0.0,0.0,0.0,0.0,0.0,5,21.2,16.2,77,1014.3,175,3.7,-9900,-9900,0.0,0.0
2021,3,26,18,60,0.0,0.0,0.0,0.0,0.0,5,20.8,15.8,78,1013.9,194,3.7,-9900,-9900,0.0,0.0
2021,3,26,19,60,0.0,0.0,0.0,0.0,0.0,5,20.4,15.4,79,1013.6,206,3.7,-9900,-9900,0.0,0.0
2021,3,26,20,60,0.0,0.0,0.0,0.0,0.0,5,20.0,15.0,81,1013.5,204,3.7,-9900,-9900,0.0,0.0
2021,3,26,21,60,0.0,0.0,0.0,0.0,0.0,5,19.6,14.6,83,1013.4,201,3.7,-9900,-9900,0.0,0.0
2021,3,26,22,60,0.0,0.0,0.0,0.0,0.0,5,19.1,14.1,86,1013.2,198,3.7,-9900,-9900,0.0,0.0
2021,3,26,23,60,0.0,0.0,0.0,0.0,0.0,5,19.7,14.7,86,1013.8,181,3.7,-9900,-9900,0.0,0.0
2021,3,26,24,60,0.0,0.0,0.0,0.0,0.0,5,20.2,15.2,82,1014.1,185,3.7,-9900,-9900,0.0,0.0
2021,3,27,1,60,0.0,0.0,0.0,0.0,0.0,5,20.8,15.8,78,1014.4,189,3.7,-9900,-9900,0.0,0.0
2021,3,27,2,60,0.0,0.0,0.0,0.0,0.0,5,22.7,17.7,70,1014.0,220,3.7,-9900,-9900,0.0,0.0
2021,3,27,3,60,0.0,0.0,0.0,0.0,0.0,5,24.7,19.7,62,1013.5,256,3.7,-9900,-9900,0.0,0.0
2021,3,27,4,60,0.0,0.0,0.0,0.0,0.0,5,26.6,21.6,56,1013.0,279,3.7,-9900,-9900,0.0,0.0
2021,3,27,5,60,0.0,0.0,0.0,0.0,0.0,5,26.0,21.0,64,1012.3,292,5.5,-9900,-9900,0.0,0.0
2021,3,27,6,60,0.0,0.0,0.0,0.0,0.0,5,26.2,21.2,63,1011.4,304,7.4,-9900,-9900,0.0,0.0
2021,3,27,7,60,0.0,0.0,0.0,0.0,0.0,5,26.4,21.4,63,1010.5,313,7.4,-9900,-9900,0.0,0.0
2021,3,27,8,60,0.0,0.0,0.0,0.0,0.0,5,26.0,21.0,64,1010.2,321,7.4,-9900,-9900,0.0,0.0
2021,3,27,9,60,0.0,0.0,0.0,0.0,0.0,5,25.6,20.6,64,1009.9,336,5.5,-9900,-9900,0.0,0.0
2021,3,27,10,60,0.0,0.0,0.0,0.0,0.0,5,25.2,20.2,65,1009.5,6,5.5,-9900,-9900,0.0,0.0
2021,3,27,11,60,0.0,0.0,0.0,0.0,0.0,5,25.7,20.7,61,1009.9,2,5.5,-9900,-9900,0.0,0.0
2021,3,27,12,60,0.0,0.0,0.0,0.0,0.0,5,24.9,19.9,64,1010.4,29,3.7,-9900,-9900,0.0,0.0
2021,3,27,13,60,0.0,0.0,0.0,0.0,0.0,5,24.2,19.2,68,1010.8,95,3.7,-9900,-9900,0.0,0.0
2021,3,27,14,60,0.0,0.0,0.0,0.0,0.0,5,23.9,18.9,69,1010.7,123,3.7,-9900,-9900,0.0,0.0
2021,3,27,15,60,0.0,0.0,0.0,0.0,0.0,5,23.7,18.7,70,1010.6,146,3.7,-9900,-9900,0.0,0.0
2021,3,27,16,60,0.0,0.0,0.0,0.0,0.0,5,23.5,18.5,72,1010.6,161,3.7,-9900,-9900,0.0,0.0
2021,3,27,17,60,0.0,0.0,0.0,0.0,0.0,5,23.0,18.0,74,1010.1,170,3.7,-9900,-9900,0.0,0.0
2021,3,27,18,60,0.0,0.0,0.0,0.0,0.0,5,22.6,17.6,75,1009.7,176,3.7,-9900,-9900,0.0,0.0
2021,3,27,19,60,0.0,0.0,0.0,0.0,0.0,5,22.2,17.2,76,1009.3,180,3.7,-9900,-9900,0.0,0.0
2021,3,27,20,60,0.0,0.0,0.0,0.0,0.0,5,21.8,16.8,77,1009.1,180,3.7,-9900,-9900,0.0,0.0
2021,3,27,21,60,0.0,0.0,0.0,0.0,0.0,5,21.5,16.5,78,1009.0,179,3.7,-9900,-9900,0.0,0.0
2021,3,27,22,60,0.0,0.0,0.0,0.0,0.0,5,21.2,16.2,78,1008.8,179,3.7,-9900,-9900,0.0,0.0
2021,3,27,23,60,0.0,0.0,0.0,0.0,0.0,5,21.8,16.8,78,1009.3,185,3.7,-9900,-9900,0.0,0.0
2021,3,27,24,60,0.0,0.0,0.0,0.0,0.0,5,22.4,17.4,77,1009.9,192,3.7,-9900,-9900,0.0,0.0
2021,3,28,1,60,0.0,0.0,0.0,0.0,0.0,5,22.9,17.9,77,1010.4,199,3.7,-9900,-9900,0.0,0.0
2021,3,28,2,60,0.0,0.0,0.0,0.0,0.0,5,25.0,20.0,70,1010.1,232,5.5,-9900,-9900,0.0,0.0
2021,3,28,3,60,0.0,0.0,0.0,0.0,0.0,5,27.1,22.1,63,1009.9,261,5.5,-9900,-9900,0.0,0.0
2021,3,28,4,60,0.0,0.0,0.0,0.0,0.0,5,29.2,24.2,58,1009.7,279,7.4,-9900,-9900,0.0,0.0
2021,3,28,5,60,0.0,0.0,0.0,0.0,0.0,5,27.8,22.8,62,1009.0,286,9.3,-9900,-9900,0.0,0.0
2021,3,28,6,60,0.0,0.0,0.0,0.0,0.0,5,28.2,23.2,61,1008.3,293,9.3,-9900,-9900,0.0,0.0
2021,3,28,7,60,0.0,0.0,0.0,0.0,0.0,5,28.5,23.5,60,1007.7,299,9.3,-9900,-9900,0.0,0.0
2021,3,28,8,60,0.0,0.0,0.0,0.0,0.0,5,27.7,22.7,63,1007.8,305,9.3,-9900,-9900,0.0,0.0
2021,3,28,9,60,0.0,0.0,0.0,0.0,0.0,5,26.8,21.8,65,1007.9,315,7.4,-9900,-9900,0.0,0.0
2021,3,28,10,60,0.0,0.0,0.0,0.0,0.0,5,26.0,21.0,67,1008.0,332,5.5,-9900,-9900,0.0,0.0
2021,3,28,11,60,0.0,0.0,0.0,0.0,0.0,5,25.0,20.0,75,1008.5,350,5.5,-9900,-9900,0.0,0.0
2021,3,28,12,60,0.0,0.0,0.0,0.0,0.0,5,24.4,19.4,75,1009.0,1,3.7,-9900,-9900,0.0,0.0
2021,3,28,13,60,0.0,0.0,0.0,0.0,0.0,5,23.9,18.9,75,1009.5,128,3.7,-9900,-9900,0.0,0.0
2021,3,28,14,60,0.0,0.0,0.0,0.0,0.0,5,23.7,18.7,75,1009.7,121,3.7,-9900,-9900,0.0,0.0
2021,3,28,15,60,0.0,0.0,0.0,0.0,0.0,5,23.4,18.4,77,1009.9,118,3.7,-9900,-9900,0.0,0.0
2021,3,28,16,60,0.0,0.0,0.0,0.0,0.0,5,23.1,18.1,78,1010.1,116,5.5,-9900,-9900,0.0,0.0
2021,3,28,17,60,0.0,0.0,0.0,0.0,0.0,5,22.7,17.7,80,1009.7,139,5.5,-9900,-9900,0.0,0.0
2021,3,28,18,60,0.0,0.0,0.0,0.0,0.0,5,22.3,17.3,82,1009.3,155,5.5,-9900,-9900,0.0,0.0
2021,3,28,19,60,0.0,0.0,0.0,0.0,0.0,5,21.9,16.9,83,1009.0,165,5.5,-9900,-9900,0.0,0.0
2021,3,28,20,60,0.0,0.0,0.0,0.0,0.0,5,21.5,16.5,85,1009.0,167,3.7,-9900,-9900,0.0,0.0
2021,3,28,21,60,0.0,0.0,0.0,0.0,0.0,5,21.1,16.1,87,1009.0,168,3.7,-9900,-9900,0.0,0.0
